Exchange Date,Close,Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Strike Price,Days to Maturity,Close_Index,Log Forward Moneyness
2023-04-28,528.1,16.5,-0.7,-0.0,0.0,0.0,-33.5,15.9,4850,357,4359.31,0.07468162932189137
2023-05-02,508.6,16.9,-0.7,-0.0,0.0,0.0,-31.9,15.3,4750,353,4294.85,0.0691030560439672
2023-05-02,610.9,16.5,-0.7,0.1,0.0,0.0,-35.9,12.9,4900,353,4294.85,0.1001936431139983
2023-05-02,448.1,17.3,-0.6,-0.1,0.0,0.0,-29.2,14.6,4650,353,4294.85,0.0478256575966825
2023-05-02,369.7,18.3,-0.5,-0.2,0.0,0.0,-25.2,16.2,4500,353,4294.85,0.015035834773691628
2023-05-02,541.1,16.7,-0.7,-0.0,0.0,0.0,-33.3,15.7,4800,353,4294.85,0.0795743559112626
2023-05-02,477.6,17.2,-0.6,-0.0,0.0,0.0,-30.6,15.0,4700,353,4294.85,0.058520946713430465
2023-05-02,629.3,16.5,-0.7,0.1,0.0,0.0,-36.5,13.0,4925,353,4294.85,0.10528271262146968
2023-05-02,420.3,17.6,-0.6,-0.1,0.0,0.0,-27.9,16.9,4600,353,4294.85,0.03701474149246688
2023-05-02,575.3,16.5,-0.7,0.1,0.0,0.0,-34.6,12.5,4850,353,4294.85,0.0899371429468092
2023-05-02,686.5,16.2,-0.8,0.1,0.0,0.0,-38.4,13.4,5000,353,4294.85,0.12039635043151775
2023-05-02,394.2,17.9,-0.6,-0.1,0.0,0.0,-26.5,16.5,4550,353,4294.85,0.026085670960276607
2023-05-03,356.3,17.9,-0.5,-0.2,0.0,0.0,-24.7,16.1,4500,352,4310.18,0.01156238772586102
2023-05-03,406.2,17.3,-0.6,-0.1,0.0,0.0,-27.4,16.8,4600,352,4310.18,0.03354129444463629
2023-05-03,612.6,16.1,-0.7,0.1,0.0,0.0,-36.1,13.0,4925,352,4310.18,0.10180926557363913
2023-05-03,433.5,17.2,-0.6,-0.1,0.0,0.0,-28.7,17.2,4650,352,4310.18,0.044352210548851835
2023-05-03,380.5,17.6,-0.5,-0.1,0.0,0.0,-26.0,16.5,4550,352,4310.18,0.0226122239124459
2023-05-03,559.2,16.4,-0.7,-0.0,0.0,0.0,-34.2,15.9,4850,352,4310.18,0.08646369589897879
2023-05-03,493.2,16.6,-0.7,-0.0,0.0,0.0,-31.5,15.3,4750,352,4310.18,0.06562960899613676
2023-05-03,462.5,16.9,-0.6,-0.0,0.0,0.0,-30.1,14.9,4700,352,4310.18,0.0550474996655997
2023-05-03,669.2,16.0,-0.8,0.1,0.0,0.0,-38.0,13.4,5000,352,4310.18,0.11692290338368727
2023-05-03,525.4,16.5,-0.7,-0.0,0.0,0.0,-32.8,15.6,4800,352,4310.18,0.07610090886343208
2023-05-03,594.5,16.2,-0.7,0.1,0.0,0.0,-35.5,12.8,4900,352,4310.18,0.0967201960661678
2023-05-04,520.5,17.3,-0.7,-0.0,0.0,0.0,-31.8,15.2,4750,351,4287.03,0.0711046791299078
2023-05-04,588.0,17.1,-0.7,-0.0,0.0,0.0,-34.3,15.8,4850,351,4287.03,0.09193876603274966
2023-05-04,642.6,16.9,-0.7,0.1,0.0,0.0,-36.2,12.8,4925,351,4287.03,0.10728433570740999
2023-05-04,624.0,17.0,-0.7,0.1,0.0,0.0,-35.6,12.6,4900,351,4287.03,0.10219526619993878
2023-05-04,430.5,17.9,-0.6,-0.1,0.0,0.0,-27.8,16.8,4600,351,4287.03,0.03901636457840715
2023-05-04,459.0,17.8,-0.6,-0.1,0.0,0.0,-29.1,17.1,4650,351,4287.03,0.04982728068262282
2023-05-04,700.6,16.9,-0.8,0.1,0.0,0.0,-37.9,13.1,5000,351,4287.03,0.1223979735174583
2023-05-04,553.5,17.1,-0.7,-0.0,0.0,0.0,-33.1,15.5,4800,351,4287.03,0.08157597899720302
2023-05-04,489.0,17.5,-0.6,-0.1,0.0,0.0,-30.4,14.9,4700,351,4287.03,0.06052256979937082
2023-05-04,378.1,18.4,-0.5,-0.2,0.0,0.0,-25.2,16.1,4500,351,4287.03,0.01703745785963183
2023-05-04,403.6,18.1,-0.6,-0.1,0.0,0.0,-26.5,16.4,4550,351,4287.03,0.028087294046216845
2023-05-05,395.9,17.8,-0.6,-0.1,0.0,0.0,-26.5,16.6,4600,350,4340.43,0.02672671756609497
2023-05-05,346.9,18.5,-0.5,-0.2,0.0,0.0,-23.9,16.0,4500,350,4340.43,0.0047478108473198105
2023-05-05,422.6,17.6,-0.6,-0.1,0.0,0.0,-27.8,16.9,4650,350,4340.43,0.03753763367031067
2023-05-05,544.4,16.8,-0.7,-0.0,0.0,0.0,-33.2,15.7,4850,350,4340.43,0.07964911902043739
2023-05-05,651.9,16.5,-0.8,0.1,0.0,0.0,-36.9,13.1,5000,350,4340.43,0.11010832650514614
2023-05-05,480.5,17.2,-0.6,-0.1,0.0,0.0,-30.5,15.0,4750,350,4340.43,0.058815032117595485
2023-05-05,450.8,17.5,-0.6,-0.1,0.0,0.0,-29.2,17.3,4700,350,4340.43,0.04823292278705848
2023-05-05,511.7,16.9,-0.7,-0.0,0.0,0.0,-31.8,15.3,4800,350,4340.43,0.06928633198489095
2023-05-05,370.7,18.1,-0.5,-0.2,0.0,0.0,-25.2,16.3,4550,350,4340.43,0.015797647033904634
2023-05-05,596.3,16.7,-0.7,0.1,0.0,0.0,-35.1,12.7,4925,350,4340.43,0.09499468869509776
2023-05-05,578.6,16.8,-0.7,-0.0,0.0,0.0,-34.5,15.9,4900,350,4340.43,0.08990561918762656
2023-05-08,439.5,17.4,-0.6,-0.1,0.0,0.0,-28.6,17.2,4700,347,4348.65,0.046609659349654345
2023-05-08,411.5,17.5,-0.6,-0.1,0.0,0.0,-27.3,16.8,4650,347,4348.65,0.035914370232906424
2023-05-08,585.9,16.8,-0.7,-0.0,0.0,0.0,-34.5,16.0,4925,347,4348.65,0.09337142525769376
2023-05-08,385.3,17.7,-0.5,-0.1,0.0,0.0,-25.9,16.5,4600,347,4348.65,0.025103454128690843
2023-05-08,533.4,16.8,-0.7,-0.0,0.0,0.0,-32.6,15.6,4850,347,4348.65,0.07802585558303335
2023-05-08,360.6,18.0,-0.5,-0.2,0.0,0.0,-24.6,16.2,4550,347,4348.65,0.01417438359650062
2023-05-08,568.0,16.8,-0.7,-0.0,0.0,0.0,-33.9,15.9,4900,347,4348.65,0.0882823557502224
2023-05-08,500.4,16.9,-0.7,-0.0,0.0,0.0,-31.3,15.3,4800,347,4348.65,0.06766306854748681
2023-05-08,337.4,18.4,-0.5,-0.2,0.0,0.0,-23.4,17.2,4500,347,4348.65,0.0031245474099154706
2023-05-08,641.8,16.7,-0.7,0.1,0.0,0.0,-36.3,12.9,5000,347,4348.65,0.10848506306774178
2023-05-08,469.1,17.2,-0.6,-0.1,0.0,0.0,-30.0,14.9,4750,347,4348.65,0.05719176868019124
2023-05-09,396.2,17.7,-0.5,-0.1,0.0,0.0,-25.9,16.5,4600,346,4323.09,0.03108807093130562
2023-05-09,452.1,17.4,-0.6,-0.1,0.0,0.0,-28.6,17.2,4700,346,4323.09,0.05259427615226916
2023-05-09,584.2,16.8,-0.7,-0.0,0.0,0.0,-33.9,15.9,4900,346,4323.09,0.0942669725528371
2023-05-09,370.8,18.0,-0.5,-0.2,0.0,0.0,-24.6,16.2,4550,346,4323.09,0.020159000399115157
2023-05-09,514.9,16.9,-0.7,-0.0,0.0,0.0,-31.3,15.3,4800,346,4323.09,0.07364768535010147
2023-05-09,659.5,16.7,-0.7,0.1,0.0,0.0,-36.3,12.9,5000,346,4323.09,0.1144696798703565
2023-05-09,423.3,17.5,-0.6,-0.1,0.0,0.0,-27.3,16.8,4650,346,4323.09,0.041898987035521223
2023-05-09,548.8,16.8,-0.7,-0.0,0.0,0.0,-32.6,15.6,4850,346,4323.09,0.08401047238564802
2023-05-09,482.7,17.2,-0.6,-0.1,0.0,0.0,-30.0,14.9,4750,346,4323.09,0.06317638548280607
2023-05-09,347.1,18.4,-0.5,-0.2,0.0,0.0,-23.4,17.2,4500,346,4323.09,0.009109164212530205
2023-05-09,602.5,16.8,-0.7,-0.0,0.0,0.0,-34.5,16.0,4925,346,4323.09,0.09935604206030836
2023-05-10,464.2,17.9,-0.6,-0.1,0.0,0.0,-29.0,17.1,4700,345,4306.76,0.05646840825978979
2023-05-10,434.9,18.0,-0.6,-0.1,0.0,0.0,-27.7,16.8,4650,345,4306.76,0.045773119143041954
2023-05-10,381.2,18.4,-0.5,-0.2,0.0,0.0,-25.1,16.2,4550,345,4306.76,0.024033132506635867
2023-05-10,407.2,18.1,-0.6,-0.2,0.0,0.0,-26.4,16.5,4600,345,4306.76,0.03496220303882623
2023-05-10,616.7,17.6,-0.7,-0.0,0.0,0.0,-34.6,15.8,4925,345,4306.76,0.10323017416782919
2023-05-10,495.2,17.7,-0.6,-0.1,0.0,0.0,-30.3,14.9,4750,345,4306.76,0.06705051759032682
2023-05-10,527.9,17.5,-0.7,-0.1,0.0,0.0,-31.5,15.2,4800,345,4306.76,0.0775218174576221
2023-05-10,674.4,17.5,-0.7,0.1,0.0,0.0,-36.2,12.8,5000,345,4306.76,0.11834381197787719
2023-05-10,356.8,18.7,-0.5,-0.2,0.0,0.0,-23.8,15.9,4500,345,4306.76,0.012983296320051017
2023-05-10,562.2,17.5,-0.7,-0.0,0.0,0.0,-32.8,15.4,4850,345,4306.76,0.08788460449316877
2023-05-10,598.1,17.5,-0.7,-0.0,0.0,0.0,-34.0,15.7,4900,345,4306.76,0.09814110466035776
2023-05-11,374.2,18.0,-0.5,-0.2,0.0,0.0,-25.0,16.2,4550,344,4309.75,0.023428705032921864
2023-05-11,519.9,17.0,-0.7,-0.0,0.0,0.0,-31.6,15.2,4800,344,4309.75,0.07691738998390811
2023-05-11,427.6,17.6,-0.6,-0.1,0.0,0.0,-27.7,16.8,4650,344,4309.75,0.04516869166932791
2023-05-11,349.8,18.3,-0.5,-0.2,0.0,0.0,-23.8,15.9,4500,344,4309.75,0.012378868846336922
2023-05-11,456.8,17.5,-0.6,-0.1,0.0,0.0,-29.0,14.6,4700,344,4309.75,0.05586398078607583
2023-05-11,665.7,16.9,-0.8,0.1,0.0,0.0,-36.4,12.9,5000,344,4309.75,0.11773938450416331
2023-05-11,400.1,17.7,-0.6,-0.1,0.0,0.0,-26.4,16.5,4600,344,4309.75,0.034357775565112096
2023-05-11,487.5,17.2,-0.6,-0.1,0.0,0.0,-30.3,14.9,4750,344,4309.75,0.06644609011661273
2023-05-11,608.1,17.0,-0.7,0.1,0.0,0.0,-34.7,12.5,4925,344,4309.75,0.10262574669411509
2023-05-11,553.9,17.0,-0.7,-0.0,0.0,0.0,-32.9,15.5,4850,344,4309.75,0.08728017701945466
2023-05-11,589.7,17.0,-0.7,-0.0,0.0,0.0,-34.1,15.8,4900,344,4309.75,0.09753667718664373
2023-05-12,594.2,16.6,-0.7,0.1,0.0,0.0,-34.6,12.6,4925,343,4317.88,0.10083069246552989
2023-05-12,338.4,18.0,-0.5,-0.2,0.0,0.0,-23.4,15.9,4500,343,4317.88,0.01058381461775176
2023-05-12,387.7,17.4,-0.6,-0.1,0.0,0.0,-26.1,16.5,4600,343,4317.88,0.032562721336527004
2023-05-12,506.2,16.7,-0.7,-0.0,0.0,0.0,-31.4,15.3,4800,343,4317.88,0.07512233575532293
2023-05-12,540.1,16.6,-0.7,-0.0,0.0,0.0,-32.7,15.6,4850,343,4317.88,0.08548512279086952
2023-05-12,362.3,17.7,-0.5,-0.2,0.0,0.0,-24.7,16.2,4550,343,4317.88,0.021633650804336733
2023-05-12,575.7,16.7,-0.7,-0.0,0.0,0.0,-34.0,15.9,4900,343,4317.88,0.09574162295805862
2023-05-12,414.8,17.2,-0.6,-0.1,0.0,0.0,-27.4,16.9,4650,343,4317.88,0.04337363744074263
2023-05-12,474.1,16.8,-0.6,-0.0,0.0,0.0,-30.1,15.0,4750,343,4317.88,0.06465103588802752
2023-05-12,651.7,16.5,-0.8,0.1,0.0,0.0,-36.3,13.0,5000,343,4317.88,0.11594433027557806
2023-05-12,443.6,17.1,-0.6,-0.1,0.0,0.0,-28.8,14.6,4700,343,4317.88,0.05406892655749059
2023-05-15,441.7,17.3,-0.6,-0.1,0.0,0.0,-28.3,17.1,4700,340,4316.41,0.054678196493216355
2023-05-15,412.7,17.4,-0.6,-0.1,0.0,0.0,-27.0,16.7,4650,340,4316.41,0.04398290737646845
2023-05-15,593.4,17.0,-0.7,0.1,0.0,0.0,-34.0,12.4,4925,340,4316.41,0.10143996240125563
2023-05-15,335.9,18.2,-0.5,-0.2,0.0,0.0,-23.1,15.8,4500,340,4316.41,0.011193084553477518
2023-05-15,385.4,17.6,-0.6,-0.1,0.0,0.0,-25.7,16.4,4600,340,4316.41,0.033171991272252656
2023-05-15,504.7,16.9,-0.7,-0.0,0.0,0.0,-30.9,15.2,4800,340,4316.41,0.07573160569104859
2023-05-15,574.8,17.0,-0.7,-0.0,0.0,0.0,-33.4,15.7,4900,340,4316.41,0.09635089289378437
2023-05-15,359.9,17.8,-0.5,-0.2,0.0,0.0,-24.4,16.1,4550,340,4316.41,0.022242920740062438
2023-05-15,651.3,17.0,-0.7,0.1,0.0,0.0,-35.7,12.8,5000,340,4316.41,0.11655360021130373
2023-05-15,538.9,16.9,-0.7,-0.0,0.0,0.0,-32.2,15.4,4850,340,4316.41,0.08609439272659533
2023-05-15,472.4,17.1,-0.6,-0.1,0.0,0.0,-29.6,14.8,4750,340,4316.41,0.06526030582375324
2023-05-16,568.1,16.7,-0.7,-0.0,0.0,0.0,-33.4,15.7,4900,339,4315.51,0.09664901028158883
2023-05-16,586.6,16.7,-0.7,0.1,0.0,0.0,-34.0,12.5,4925,339,4315.51,0.10173807978906002
2023-05-16,406.7,17.2,-0.6,-0.1,0.0,0.0,-26.9,16.7,4650,339,4315.51,0.044281024764272786
2023-05-16,498.3,16.7,-0.7,-0.0,0.0,0.0,-30.9,15.2,4800,339,4315.51,0.07602972307885313
2023-05-16,466.1,16.9,-0.6,-0.0,0.0,0.0,-29.5,14.9,4750,339,4315.51,0.0655584232115577
2023-05-16,644.5,16.7,-0.7,0.1,0.0,0.0,-35.7,12.8,5000,339,4315.51,0.1168517175991083
2023-05-16,354.1,17.6,-0.5,-0.2,0.0,0.0,-24.2,16.1,4550,339,4315.51,0.022541038127866862
2023-05-16,532.3,16.7,-0.7,-0.0,0.0,0.0,-32.1,15.5,4850,339,4315.51,0.08639251011439972
2023-05-16,379.5,17.3,-0.6,-0.1,0.0,0.0,-25.6,16.4,4600,339,4315.51,0.033470108660057146
2023-05-16,330.3,18.0,-0.5,-0.2,0.0,0.0,-22.9,17.1,4500,339,4315.51,0.011491201941281871
2023-05-16,435.5,17.1,-0.6,-0.1,0.0,0.0,-28.2,17.1,4700,339,4315.51,0.054976313881020755
2023-05-17,328.6,18.1,-0.5,-0.2,0.0,0.0,-22.8,17.0,4500,338,4323.23,0.009793492821978306
2023-05-17,565.5,16.8,-0.7,-0.0,0.0,0.0,-33.1,15.7,4900,338,4323.23,0.09495130116228509
2023-05-17,529.8,16.8,-0.7,-0.0,0.0,0.0,-31.9,15.4,4850,338,4323.23,0.08469480099509606
2023-05-17,495.9,16.8,-0.7,-0.0,0.0,0.0,-30.6,15.1,4800,338,4323.23,0.07433201395954933
2023-05-17,641.8,16.9,-0.7,0.1,0.0,0.0,-35.4,12.8,5000,338,4323.23,0.11515400847980463
2023-05-17,463.8,17.0,-0.6,-0.0,0.0,0.0,-29.3,14.8,4750,338,4323.23,0.06386071409225398
2023-05-17,352.3,17.7,-0.5,-0.2,0.0,0.0,-24.0,16.0,4550,338,4323.23,0.020843329008563217
2023-05-17,377.6,17.4,-0.6,-0.1,0.0,0.0,-25.3,16.4,4600,338,4323.23,0.03177239954075342
2023-05-17,404.6,17.3,-0.6,-0.1,0.0,0.0,-26.7,16.7,4650,338,4323.23,0.04258331564496921
2023-05-17,433.3,17.2,-0.6,-0.1,0.0,0.0,-28.0,17.0,4700,338,4323.23,0.0532786047617171
2023-05-17,584.0,16.9,-0.7,0.1,0.0,0.0,-33.7,12.4,4925,338,4323.23,0.10004037066975645
2023-05-18,399.6,17.2,-0.6,-0.1,0.0,0.0,-28.0,17.0,4700,337,4367.45,0.0431916871030634
2023-05-18,599.1,16.9,-0.7,0.1,0.0,0.0,-35.4,12.8,5000,337,4367.45,0.10506709082115093
2023-05-18,525.6,16.8,-0.7,-0.0,0.0,0.0,-33.1,15.7,4900,337,4367.45,0.08486438350363139
2023-05-18,323.4,17.7,-0.5,-0.2,0.0,0.0,-24.0,16.0,4550,337,4367.45,0.01075641134990951
2023-05-18,372.5,17.3,-0.6,-0.1,0.0,0.0,-26.7,16.7,4650,337,4367.45,0.0324963979863155
2023-05-18,347.1,17.4,-0.6,-0.1,0.0,0.0,-25.3,16.4,4600,337,4367.45,0.021685481882099934
2023-05-18,301.2,18.1,-0.5,-0.2,0.0,0.0,-22.8,17.0,4500,337,4367.45,-0.00029342483667540173
2023-05-18,491.5,16.8,-0.7,-0.0,0.0,0.0,-31.9,15.4,4850,337,4367.45,0.07460788333644235
2023-05-18,428.5,17.0,-0.6,-0.0,0.0,0.0,-29.3,14.8,4750,337,4367.45,0.05377379643360048
2023-05-18,459.2,16.8,-0.7,-0.0,0.0,0.0,-30.6,15.1,4800,337,4367.45,0.06424509630089582
2023-05-18,543.4,16.9,-0.7,0.1,0.0,0.0,-33.7,12.4,4925,337,4367.45,0.08995345301110284
2023-05-19,517.9,16.2,-0.7,-0.0,0.0,0.0,-32.1,15.8,4925,336,4395.3,0.08368656862259304
2023-05-19,284.6,17.7,-0.5,-0.2,0.0,0.0,-20.9,16.8,4500,336,4395.3,-0.0065603092251850575
2023-05-19,406.5,16.6,-0.6,-0.1,0.0,0.0,-27.5,17.2,4750,336,4395.3,0.04750691204509074
2023-05-19,305.7,17.5,-0.5,-0.2,0.0,0.0,-22.1,17.1,4550,336,4395.3,0.004489526961399879
2023-05-19,500.7,16.2,-0.7,-0.0,0.0,0.0,-31.5,15.6,4900,336,4395.3,0.07859749911512182
2023-05-19,378.7,16.7,-0.6,-0.1,0.0,0.0,-26.1,16.8,4700,336,4395.3,0.03692480271455373
2023-05-19,328.4,17.2,-0.5,-0.2,0.0,0.0,-23.4,16.1,4600,336,4395.3,0.01541859749359022
2023-05-19,436.2,16.5,-0.6,-0.0,0.0,0.0,-28.8,14.9,4800,336,4395.3,0.05797821191238621
2023-05-19,572.2,16.3,-0.7,0.1,0.0,0.0,-34.0,12.7,5000,336,4395.3,0.0988002064326412
2023-05-19,352.7,16.9,-0.5,-0.1,0.0,0.0,-24.8,16.5,4650,336,4395.3,0.02622951359780592
2023-05-19,467.6,16.3,-0.6,-0.0,0.0,0.0,-30.2,15.3,4850,336,4395.3,0.06834099894793265
2023-05-22,408.1,16.4,-0.6,-0.1,0.0,0.0,-27.6,17.2,4750,333,4385.63,0.04997818024949518
2023-05-22,576.1,16.0,-0.7,0.1,0.0,0.0,-34.1,12.8,5000,333,4385.63,0.10127147463704575
2023-05-22,329.3,17.0,-0.5,-0.1,0.0,0.0,-23.5,16.1,4600,333,4385.63,0.01788986569799471
2023-05-22,285.2,17.5,-0.5,-0.2,0.0,0.0,-20.9,16.8,4500,333,4385.63,-0.004089041020780528
2023-05-22,438.1,16.1,-0.6,-0.0,0.0,0.0,-28.9,15.0,4800,333,4385.63,0.06044948011679063
2023-05-22,353.8,16.7,-0.5,-0.1,0.0,0.0,-24.8,16.5,4650,333,4385.63,0.02870078180221039
2023-05-22,521.0,15.9,-0.7,-0.0,0.0,0.0,-32.3,15.8,4925,333,4385.63,0.08615783682699761
2023-05-22,380.0,16.4,-0.6,-0.1,0.0,0.0,-26.2,16.8,4700,333,4385.63,0.039396070918958186
2023-05-22,503.6,15.9,-0.7,-0.0,0.0,0.0,-31.6,15.7,4900,333,4385.63,0.0810687673195262
2023-05-22,306.5,17.3,-0.5,-0.2,0.0,0.0,-22.2,17.1,4550,333,4385.63,0.006960795165804389
2023-05-22,469.9,16.0,-0.7,-0.0,0.0,0.0,-30.3,15.3,4850,333,4385.63,0.07081226715233727
2023-05-23,327.9,17.6,-0.5,-0.2,0.0,0.0,-22.9,15.8,4550,332,4342.38,0.0169610864191904
2023-05-23,610.0,16.6,-0.7,0.1,0.0,0.0,-34.3,12.7,5000,332,4342.38,0.11127176589043176
2023-05-23,305.3,17.8,-0.5,-0.2,0.0,0.0,-21.6,16.8,4500,332,4342.38,0.005911250232605618
2023-05-23,466.9,16.6,-0.6,-0.0,0.0,0.0,-29.4,15.0,4800,332,4342.38,0.07044977137017673
2023-05-23,352.0,17.2,-0.5,-0.1,0.0,0.0,-24.2,16.2,4600,332,4342.38,0.0278901569513807
2023-05-23,435.5,16.8,-0.6,-0.1,0.0,0.0,-28.1,14.6,4750,332,4342.38,0.059978471502881305
2023-05-23,405.8,16.9,-0.6,-0.1,0.0,0.0,-26.8,16.8,4700,332,4342.38,0.04939636217234434
2023-05-23,500.0,16.5,-0.7,-0.0,0.0,0.0,-30.7,15.3,4850,332,4342.38,0.08081255840572335
2023-05-23,534.9,16.5,-0.7,-0.0,0.0,0.0,-32.0,15.6,4900,332,4342.38,0.09106905857291246
2023-05-23,378.0,17.0,-0.6,-0.1,0.0,0.0,-25.5,16.5,4650,332,4342.38,0.038701073055596356
2023-05-23,553.1,16.6,-0.7,-0.0,0.0,0.0,-32.6,15.7,4925,332,4342.38,0.09615812808038356
2023-05-24,431.1,17.6,-0.6,-0.1,0.0,0.0,-27.0,16.6,4650,331,4263.74,0.05706653760182601
2023-05-24,402.3,17.7,-0.6,-0.1,0.0,0.0,-25.7,16.3,4600,331,4263.74,0.046255621497610325
2023-05-24,601.0,17.4,-0.7,0.1,0.0,0.0,-33.1,12.2,4900,331,4263.74,0.10943452311914187
2023-05-24,375.2,17.9,-0.5,-0.2,0.0,0.0,-24.4,16.0,4550,331,4263.74,0.03532655096541999
2023-05-24,679.9,17.5,-0.8,0.1,0.0,0.0,-35.2,12.6,5000,331,4263.74,0.12963723043666142
2023-05-24,620.2,17.4,-0.7,0.1,0.0,0.0,-33.6,12.3,4925,331,4263.74,0.11452359262661319
2023-05-24,350.0,18.2,-0.5,-0.2,0.0,0.0,-23.2,15.7,4500,331,4263.74,0.024276714778835175
2023-05-24,461.7,17.5,-0.6,-0.1,0.0,0.0,-28.3,14.4,4700,331,4263.74,0.06776182671857403
2023-05-24,563.6,17.3,-0.7,-0.0,0.0,0.0,-32.0,15.3,4850,331,4263.74,0.09917802295195292
2023-05-24,527.9,17.2,-0.7,-0.0,0.0,0.0,-30.8,15.0,4800,331,4263.74,0.08881523591640628
2023-05-24,493.9,17.3,-0.7,-0.0,0.0,0.0,-29.5,14.8,4750,331,4263.74,0.07834393604911082
2023-05-25,611.0,17.1,-0.7,0.1,0.0,0.0,-33.6,12.4,4925,330,4269.64,0.11323037650957923
2023-05-25,372.1,17.9,-0.5,-0.2,0.0,0.0,-24.2,15.9,4550,330,4269.64,0.03403333484838602
2023-05-25,669.7,17.1,-0.8,0.1,0.0,0.0,-35.2,12.7,5000,330,4269.64,0.12834401431962744
2023-05-25,592.3,17.1,-0.7,0.1,0.0,0.0,-33.0,12.3,4900,330,4269.64,0.108141307002108
2023-05-25,456.8,17.4,-0.6,-0.1,0.0,0.0,-28.1,14.4,4700,330,4269.64,0.06646861060153998
2023-05-25,556.0,17.1,-0.7,-0.0,0.0,0.0,-31.8,15.3,4850,330,4269.64,0.0978848068349188
2023-05-25,427.0,17.6,-0.6,-0.1,0.0,0.0,-26.8,16.6,4650,330,4269.64,0.05577332148479192
2023-05-25,521.4,17.1,-0.7,-0.0,0.0,0.0,-30.6,15.0,4800,330,4269.64,0.08752201979937232
2023-05-25,398.7,17.7,-0.6,-0.1,0.0,0.0,-25.5,16.3,4600,330,4269.64,0.044962405380576394
2023-05-25,346.9,18.2,-0.5,-0.2,0.0,0.0,-23.0,15.6,4500,330,4269.64,0.022983498661801154
2023-05-25,488.3,17.2,-0.7,-0.0,0.0,0.0,-29.3,14.7,4750,330,4269.64,0.07705071993207682
2023-05-26,331.8,17.8,-0.5,-0.2,0.0,0.0,-22.8,15.8,4550,329,4337.5,0.018354293169333624
2023-05-26,556.4,16.7,-0.7,-0.0,0.0,0.0,-32.4,15.7,4925,329,4337.5,0.09755133483052678
2023-05-26,538.6,16.6,-0.7,-0.0,0.0,0.0,-31.8,15.5,4900,329,4337.5,0.09246226532305536
2023-05-26,612.4,16.6,-0.7,0.1,0.0,0.0,-34.1,12.7,5000,329,4337.5,0.11266497264057494
2023-05-26,410.4,17.1,-0.6,-0.1,0.0,0.0,-26.7,16.8,4700,329,4337.5,0.050789568922487476
2023-05-26,308.8,18.0,-0.5,-0.2,0.0,0.0,-21.5,16.7,4500,329,4337.5,0.007304456982748577
2023-05-26,440.0,17.0,-0.6,-0.1,0.0,0.0,-28.0,14.6,4750,329,4337.5,0.061371678253024274
2023-05-26,356.4,17.4,-0.5,-0.1,0.0,0.0,-24.0,16.1,4600,329,4337.5,0.02928336370152375
2023-05-26,471.2,16.8,-0.6,-0.0,0.0,0.0,-29.3,14.9,4800,329,4337.5,0.07184297812031974
2023-05-26,382.6,17.2,-0.6,-0.1,0.0,0.0,-25.3,16.4,4650,329,4337.5,0.04009427980573945
2023-05-26,504.0,16.6,-0.7,-0.0,0.0,0.0,-30.5,15.2,4850,329,4337.5,0.0822057651558664
2023-05-29,452.1,17.0,-0.6,-0.1,0.0,0.0,-28.0,14.6,4750,326,4320.01,0.06568087358113481
2023-05-29,366.0,17.4,-0.5,-0.1,0.0,0.0,-24.0,16.1,4600,326,4320.01,0.03359255902963446
2023-05-29,340.6,17.8,-0.5,-0.2,0.0,0.0,-22.8,15.8,4550,326,4320.01,0.02266348849744404
2023-05-29,484.2,16.8,-0.6,-0.0,0.0,0.0,-29.3,14.9,4800,326,4320.01,0.07615217344843035
2023-05-29,571.7,16.7,-0.7,-0.0,0.0,0.0,-32.4,15.7,4925,326,4320.01,0.10186053015863726
2023-05-29,553.4,16.6,-0.7,-0.0,0.0,0.0,-31.8,15.5,4900,326,4320.01,0.09677146065116592
2023-05-29,518.0,16.6,-0.7,-0.0,0.0,0.0,-30.5,15.2,4850,326,4320.01,0.08651496048397687
2023-05-29,421.7,17.1,-0.6,-0.1,0.0,0.0,-26.7,16.8,4700,326,4320.01,0.055098764250597926
2023-05-29,393.0,17.2,-0.6,-0.1,0.0,0.0,-25.3,16.4,4650,326,4320.01,0.044403475133850026
2023-05-29,316.8,18.0,-0.5,-0.2,0.0,0.0,-21.5,16.7,4500,326,4320.01,0.011613652310859127
2023-05-29,629.1,16.6,-0.7,0.1,0.0,0.0,-34.1,12.7,5000,326,4320.01,0.11697416796868546
2023-05-30,645.6,16.3,-0.8,0.1,0.0,0.0,-34.8,12.8,5000,325,4291.58,0.12366651057490823
2023-05-30,568.2,16.3,-0.7,0.1,0.0,0.0,-32.6,12.3,4900,325,4291.58,0.10346380325738869
2023-05-30,497.5,16.4,-0.7,-0.0,0.0,0.0,-30.1,15.0,4800,325,4291.58,0.08284451605465314
2023-05-30,403.9,16.9,-0.6,-0.1,0.0,0.0,-26.2,16.5,4650,325,4291.58,0.051095817740072706
2023-05-30,349.9,17.2,-0.5,-0.1,0.0,0.0,-23.6,15.8,4550,325,4291.58,0.02935583110366694
2023-05-30,376.1,17.0,-0.6,-0.1,0.0,0.0,-24.9,16.2,4600,325,4291.58,0.04028490163585725
2023-05-30,325.5,17.6,-0.5,-0.2,0.0,0.0,-22.3,15.5,4500,325,4291.58,0.01830599491708192
